title,soldprice,solddate,bids,link
Apple iPhone 13 Pro Max - 256GB - Silver (Unlocked) **GREAT CONDITION**,486.0,2024-08-11,44 bids,https://www.ebay.co.uk/itm/276585840975?_nkw=iphone+13&epid=22049282536&hash=item4065cd014f%3Ag%3ADFcAAOSwizVmtKNW&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKn112Ba1%2BZczamuGYSY6QY5XlXP2rGac%2FjBENOEStnkR7avjWe%2FDmcEshQkc%2FcEYCPgGWvrldu1jZdqb9t7fDgKBWz1SmS2%2BvxkSVKl6YIYot7qEmXsWZFEOtDAKKsdQn1xvF5oYnMDwcUYQw7d4P0sn9qoVDr%2Br7vw8NZ4LpY%2BkGtxHRlrm9MePeOU8AaMiIXrHciP772o9KjH9QOIrh58JkuBIIEe8APhHAtRHjLRSw%3D%3D%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 256GB - Unlocked (Graphite) A2643 ,520.0,2024-08-11,12 bids,https://www.ebay.co.uk/itm/256589887584?_nkw=iphone+13&epid=8049288697&hash=item3bbdf2f860%3Ag%3A6wEAAOSwyxtmq%7EZF&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnSsx8Z9ipeK2E2EP2B3aXDQo7itmLCEeEGcQ0WXWfqlfktFtrF531tDKU2etyJnFKkoV3lMPy2yIFP%2BfKojl0bwTCdMTEbhuTOI6JjtXgT6%2BjLneQKaPsVNaYWU8q31qg3WeT8CiMPwm0pp224clksehRufcYkP79NDxWB58EN7MklkbU8i3p8AS3zRbb4qpDLRSp%2FePeyeSKL34xOd3rm9KKWZ9zc%2Ffdv8j2274SJEU0pWjLbBjD5sxCvlYswn4ts5NN0pHdDL8MVeZcNqMzb%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13 mini - 128GB - Green (Unlocked),295.0,2024-08-11,27 bids,https://www.ebay.co.uk/itm/266935843376?_nkw=iphone+13&epid=25052759582&hash=item3e269dba30%3Ag%3AP6UAAOSwQXNmppz8&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKltR5SmlqWnRSa5jEDZTn358wmCv8y%2F5PO9b1y1jsb1LpaZ2h6VZwfYBWaSnVI9dX92t9TyIwDlk3brVlxN8CVKuT%2FM3t7ls4KmK%2FChEm6wKUpc9Zm5ytfnDGhCBGVnqqmtiDjjY5572oSQwXivS3Ik8DjqxGwE%2FCmR8coPC6aHgb%2BzkEJTVl58F1BOmM5FcA7QwzYGR2PFpyMznN%2BW%2F5fOEoAPe%2BsfH3OSCNEfw%2Bu1OQ%3D%3D%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13 mini - 512GB - Blue (Unlocked),0.99,2024-08-11,1 bid,https://www.ebay.co.uk/itm/326230149813?_nkw=iphone+13&epid=10049287451&hash=item4bf4d50ab5%3Ag%3Ao-gAAOSwGTBmuREN&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKkYqibcQFqRPb%2BPQuQRS0v7Mfr3HD5RlEJSVlp8%2B%2FUqH35CmX8lIPhAiNluqrxM43TF2ykl%2FJg2Tzud2qkdN5IahK4gI4OT511UbteSF9Gv9hKTf1SLtWNjdeVAGF5D4KXoqPYwYl%2FQe7BDinML%2BBM86DAQOTCcpSg8FAwQdtUwSlheq2%2FU%2FgFttc%2B1yn%2Fl4c3mjmcoC7b9h1WFMtASQmF2CTIAFPkfV9WTNp0MTr49Nw%3D%3D%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
iPhone 13 Pro 256GB Unlocked,374.5,2024-08-11,34 bids,https://www.ebay.co.uk/itm/326224486964?_nkw=iphone+13&epid=7049287460&hash=item4bf47ea234%3Ag%3A8WQAAOSwZAdmsgEi&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkc4bZHUIRzp5jF17khP%2BA8sHVbiL46xdxlrxgByiWWVyzuiHc3H%2BAXFpL%2BNyl7CG3%2FAzoAJCrF5IUrkqppkGyYZAs5V12BcJcPlUtjPQnTQ6YiAvFJPe%2BBXK0iM33fkySsyXeyTOh4TS37TIQGcug9%2FF1UBxtMbF6B1CJDt%2B7%2FZL8tqum2j6gb5jMUwO%2BTvvdRn8VLRDdR%2FvXfwLyYQYBuRtFq2DAymXZ6iiCU%2FF8IkDH9bBcL9suGddwA40vDICahAHKrrmMX2laFcPh0MJUC%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Midnight - Unlocked - 90% Battery Health,293.0,2024-08-11,7 bids,https://www.ebay.co.uk/itm/156348858310?_nkw=iphone+13&epid=17049280668&hash=item24671e3fc6%3Ag%3ARGQAAOSw%7E7Zmt7%7EK&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk07U0SOYE5GrqwTOA0mSuRzr7q7WKJaQCbGPPWw3%2BQ0hrnWDU9pVPjshqsBD%2BHFBH82%2B2EK6fLGQvKuo1%2BH8e%2BfV2U9rNZ4sHr5yv9Hv2qw2w%2ByW%2BbYrOE2zv8DVGa2F%2FsonGBxJZqN7s6LHjxqoFQopPdmrgIBqp4OtLjwMgrUwW2mZRJ2q%2BVbNuZQoQ6xBeoCzCvziehZ62J33yJSXRXmDJp3OnywFtkdO5FsQWgeb4nyBLqVnKjxEio16Uf2GZsoXw%2BixDtmzpNci7xeg5T%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 128GB - Graphite (Unlocked),210.0,2024-08-11,31 bids,https://www.ebay.co.uk/itm/405144889357?_nkw=iphone+13&epid=15049284865&hash=item5e5484680d%3Ag%3AwYwAAOSwfo5mr5VC&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkD0jDxuJjcq6n25h1wS2dhJpnbaKxKyRZgCukc0%2B5CjOn7vnvwiVoMk0TyK8kbjr7JY%2BFC0vpTQXjwKieOGwmbx5p1s51vUwRf7DpuFDz6uYQJXzwwn0r2duOYyfB%2BO%2BdQPUubA%2BXEVp9NxOdiHs3i9hLZUitC%2BM7OVxrAgqLvUEQz6JqD%2BOO9gf762a69UKxvLmBlwB8ZyL9utu0jn54aVm5UCsM7BQhksum%2FyWqs3glylJnfIr9jA20awjr5H2EVyTyqAcAX5qEouZ5tNaGq%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Midnight (Unlocked) - Lovely Condition,324.99,2024-08-11,1 bid,https://www.ebay.co.uk/itm/326222753302?_nkw=iphone+13&hash=item4bf4642e16%3Ag%3AH8wAAOSwUGpmcItM&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKn8PvjKsR%2B79Gb6lwavnsZvKk2CJzxW7YUKps3w9HVal3uk%2FSgTTIVXPt0nb%2FlnmMGQBZeRP9FjZiGWs5WKVb7swqA1fP5%2BhCsAcUz9OKe4PXz6Rt1TFh%2BeFDF%2Fxz8%2BJN8swLpal%2BJzKXyy6D64BYlHKU%2Fsrz5TpuYI6JMAcfNfulC31sui24W%2Fj3Xe%2FMMGUndgKN%2B3717RLkKVGjaD2qrC%2FEXtSOuntK3E%2FxHCl%2Buz0t2xXbW%2BaeKHW78odDVwxM4%3D%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13 128GB Midnight (SIM Free) Brand New Boxed & Sealed Inc. Warranty,380.0,2024-08-11,2 bids,https://www.ebay.co.uk/itm/226286903472?_nkw=iphone+13&epid=8050688139&hash=item34afc020b0%3Ag%3AuI0AAOSwpH9mt51J&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl4D1kZ2dv0lOv8Zbr4niDz3o8Gm0El4KkPK67TDu2sZvHSQ7gXoZRbMd1MDnEfQZnkR3X99AoCPUiqrhPmUt%2BjbnopsLrvLjbyvzYzGSEhDVX9WgzgX5iwCCrit%2Fg8m9jEuSPxphSt%2B4iQ%2B5v2sAkQhTiNycpIMJzeNen0Uc%2BRCtVM6Tz%2BOYSVMUC0w1xCl5GFZTeajnffNy%2F4oC%2FWfCGH4MvQJDCqEUmfR6i%2Fqksk0Z5DMml1LgU7bBKf0EYyfDCTaj2BOKrHH7TBSWqj1H%2BM%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13- Starlight -128gb unlocked PHONE,205.0,2024-08-11,2 bids,https://www.ebay.co.uk/itm/186624160052?_nkw=iphone+13&epid=2320328669&hash=item2b73aab134%3Ag%3ASoAAAOSwDChmtkuw&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmwSt3JUTGWmylIeedDeG%2FtxdUNrY9fjAK1ozSu61zvz8Jw7hpsPecGFl3m2fDuRn2fqzFT%2BJMJGVL2LEy1WDy11vgMnZU4QLpyO6UcRbQuBrqMfCTUCTeI1CG7TSkPHUbVSINe4%2FsXkWYBeFRGMWqOyl93%2Fw%2BTsEdUrV30qSlVtvJk7%2FbEUvTVxm5BhyrjNA6Zjimq1S4v7FlYigTnbpPuu%2FJ7gPW%2FfdzgO0Vv5eOUPQ%3D%3D%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max 256GB Graphite UnlockedA2643 dnt bid if not pying aftr!!,370.0,2024-08-11,54 bids,https://www.ebay.co.uk/itm/145943559222?_nkw=iphone+13&epid=8049288697&hash=item21fae9fc36%3Ag%3ASZ4AAOSwzBtmt67k&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl8SyHnYbBe89Pej8fr5HyFqrFk7U%2FuE3n6Vghicm0Z7%2BmV05Utvb%2BU7oPsyr0nYtisUFOKjB8G%2FhQLT0gJiTuCjcFXdaYz10lbZqRQEVyqzZ3fsS4gihYjb5MoC9qGMRZG79LAAkfiFy6Swc%2FWXp6gTvkucr8NTPhAwST1QIJnkKt5BAMAJmphkiMhIAtqPVGfxzfvrqzswusuBa8PFgWGUz1vtETDvOi2xp%2BMTFALw%2FYPC--xEkIR%2FHva4UlG4LviRXa8wXkTVGayJVTGixtb%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB  (Unlocked),225.0,2024-08-11,28 bids,https://www.ebay.co.uk/itm/226283174163?_nkw=iphone+13&epid=22049282510&hash=item34af873913%3Ag%3AOBIAAOSwdOZms1kH&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlaj5ITcBGzu4LBWoKwcZO4HCdPVUd6aDbX5BvZEbIyS8xqRK0cKW8xdM%2B7P5udTsbSnUMOZOOBSv2QFA6FP22FQ%2BCypedJUcyl45VUOKD7v9pbmobMH3YFsPfMg2%2BSm70%2BB4DZVx2eEtCrOq9pzufuBkGvgCfxf9IKp1zkreTu9R5h3OO2%2FVvUi2yJ5paTtXSwFL0XP2i7%2FToARQeHNrzJ2pJN4cVom%2FSX6XipwgE8zQ%3D%3D%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 256GB - Silver (Unlocked),430.0,2024-08-11,29 bids,https://www.ebay.co.uk/itm/335517080797?_nkw=iphone+13&epid=3049291559&hash=item4e1e605cdd%3Ag%3AGH0AAOSw9BpmlOEe&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk60pj35fiuo3S6KCaSPWRwufM2yrRNOu0BPjQxs9lxk6o6tQ%2BAgyC0Z%2BAKQWorQriEFO1RwidjtI%2BJRKdOqyZJUehlQL54mZWJepBskJdl7VPNWJJSy3UI1NaYNok00LH3hCCKXjiPpQCHPwqypZou8B03Eg0Xx8dZ3YWrrvidXqxwpMOv%2BfthjGGLdcWYSYiudlQ0tbNS%2BdD%2FJTum%2BuMfDHrET5j20GQ5XYyn40a21Q%3D%3D%7Ctkp%3ABk9SR8iF-Z-2ZA&LH_Auction=1
Apple iPhone 13 128GB Midnight (Unlocked) BRAND NEW SEALED 1 YEAR APPLE WARRANTY,420.0,2024-08-11,10 bids,https://www.ebay.co.uk/itm/196541465799?_nkw=iphone+13&epid=8050688139&hash=item2dc2c8c4c7%3Ag%3AIXIAAOSwEwNmr4O4&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKneh%2BlGTlgXEi8bAK2J6zp9aRHH9yfL27KxSfntPgIqJ791I2Ci%2FWAWpISTrobP0%2Fr8d4Xc51lNMQfLEKuzTCs6O9U9wIOgqsVKXvBz13PZBtcSQ2Cy50jYkb0IB3IEy7OQZcZ4ssRyGqwtmcaunjHtZ1UPYCylBmUWoLiX9dwIXweV5cQS0I1%2FGX2JcHalmdx82w4jgdh4UiUplXi7DMn7sX6s%2Fj8x6LpN2eBS3bIzVA%3D%3D%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro 128GB Sierra Blue Unlocked - EXCELLENT CONDITION,200.0,2024-08-11,1 bid,https://www.ebay.co.uk/itm/286006219674?_nkw=iphone+13&epid=28049285691&hash=item42974c939a%3Ag%3AjfsAAOSwtvpmuO96&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmoRqke1IQTZkELdS3aQgKkGvCSrXonmnBxAyJsHqXyrlAl1Ggq%2Bde1A6YKEFK8j06GLufHVUWXSynE6tTd1YHoylYgqQR8ENP93kx0xcGEv1%2BTs1HlDINRdJ8mfUAtLzfy2z4LMH7E9DiVtE%2FIxq2h7cGllHpbhmih1AcWvMHsar1IZmYLnXO%2FimAxlG8GRAQrK%2BoSyXIuWk4l8oGuowjoJZqaAkTKHH9IASUinj5t9w%3D%3D%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 256GB - Graphite (Unlocked) A2643,380.0,2024-08-11,7 bids,https://www.ebay.co.uk/itm/285998137578?_nkw=iphone+13&epid=8049288697&hash=item4296d140ea%3Ag%3ARHsAAOSwIH5mslvl&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkr%2FclPUbpMagj59IiaxVSOOE%2FPHpvWqQ3UNcF1oMb3Df8zo7GycL4Dy3itZE54%2FJv0eYDFAQ6Wpf9kpCBaYpxMtm3KaV6NWLA%2Fq9HwZLtQKq93InoLKklT6g8FK0q0IQD132I1klMi6u4hrTgY2vINTIjqiMTYwBmL%2BRc6Sd9CC8gB%2B2iMfmB2%2FvB9NCBYbk0zSM%2BHnmjeKSFBy8atkN0p4Ebg0Ar5cnmRhkt55m1vme4%2FZa1gQdb0BdR5%2F9HAJ1yUERV2It8Z%2FrIOln1ozuzr%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Blue (Unlocked) Mint Condition No Scratches,350.0,2024-08-11,53 bids,https://www.ebay.co.uk/itm/145943514550?_nkw=iphone+13&epid=12049274306&hash=item21fae94db6%3Ag%3AGJ8AAOSwEwNmt6SN&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKltbi7E%2ByoZaFNgsdH0F0Os1hr0PsyZak%2FboBEg2SgyrM%2BIBycETsufCPZprzAyNQ%2FRKCuaMctgyXryqKeWGBDPTjyZXiNNVRzZRVdNcEXq5NTN6qfYNOof5TFKSn1S8R9caWDMEVYv101HQrti%2BFchwXvZYPjGz1ZK%2F4DI8m8AXbQObX0vZafapWunx55nDO3x7ntTtGZp9o5yH3UX8lY%2BjnJXlQBYmzHC4IrAIh1XfA%3D%3D%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 128GB - Sierra Blue (Unlocked). Mint Condition!,440.0,2024-08-11,39 bids,https://www.ebay.co.uk/itm/135179187805?_nkw=iphone+13&epid=27049276462&hash=item1f794eb65d%3Ag%3A17EAAOSwaPNmr7Ba&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnOSSVModzCyx72gvsbsQ9eF%2BYtILoDE9u%2FyT46sLPWGDTSJNl91Hsbyx1lMo49YWmH7hUrZkbHj9uRPP%2BCV0lEHLIOLO7110SNBYBIOU74eu4qwP--wgDm0yb2dPq3Dv2eM0J3QEOLR5MNsTIcW2%2BKtM2xiFmg%2Fk3pXZrEXpQllFM16P1B7uOng46kRA%2BiSKTXA%2F94kws4D2%2BoNUNthZaSCylhuGLnHJzJk%2FN4lJA0JA%3D%3D%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 128GB - Sierra Blue (Unlocked),430.0,2024-08-11,13 bids,https://www.ebay.co.uk/itm/166909160836?_nkw=iphone+13&epid=27049276462&hash=item26dc8fad84%3Ag%3AYVIAAOSw535mtPeX&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKn52YmTFT9RVaClsXE%2Fm5zeN0VfluoxNFRG%2BCHgM22reswRXP2r4pFtLHK8dwB7OubIgVeD80e5LTqdeZRJz7fLyes1HAzwWscE8SlZglViXQMU1iW4DKKCObE1fYrEF0D6k08ncOmfUAXITVPadbNn2mxbyH53qTZRqiugblhHpVAJyICsRTz8OKizxzNsTwDQhDIy10vz%2B6VUQmZNs%2BIYI09CkFK6sGLpkT3nEqUzwg%3D%3D%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 - 128GB - Starlight (Unlocked),220.0,2024-08-11,1 bid,https://www.ebay.co.uk/itm/276590249115?_nkw=iphone+13&epid=22049282510&hash=item406610449b%3Ag%3AgXwAAOSwbL1muNsT&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmP3CMScEwUP2IvKwa2CcpoPoUqZzwrZpRd8Bec7Y0TqdHwGA8qv0fcv%2BDOeCPcFq%2BHhouGxmuY%2F7W88YsxGNR3wWRcPnnqS3ydQ5IYsRzjLYD3BZ7OkhvHlGTuVgu80%2Bl0so%2BI4FWdWn16%2Fpzk%2FhV8tLiL5c7F7WweQy8a4Td6zSt9w0Q0tKN5P%2FeZB4M7ksa22GQrnbz7YEIUvVlwmqTEH9tRkYKC3zebHqz2U%2FnAHub5jX7ApYPm3fGQMPD%2FQhqTrmS0gw%2F1AVWI%2Fgy8hy%2F5%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 128GB - Gold (Unlocked) Excellent Condition ,440.0,2024-08-11,28 bids,https://www.ebay.co.uk/itm/126609077352?_nkw=iphone+13&epid=9049279808&hash=item1d7a7d3468%3Ag%3ANyoAAOSwb7Zmr3Hm&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKndl9ax7lQ3uQUjKBAP3pBqgV%2Fef%2BZynnCSmHUaAnmYkRVEJgSB8Dy9Tc%2BLFqKXGgSRV8Zo3JCMSFhkV6aAV6OMM3gYD%2FwDzaKmEOxYLYQ4%2BmOMKpmW99xqQpGcmuRMmbeLl0T7U26Mo99dqe6jL%2FnSM5kMgm27hXRRBVUxcp5pDmVr3TC0p4FPN1B0vOBTIWM2WwG2ypBSeUiwm9DaGB%2F6B729vBeDvXue36UMEr53uWyWPWzfZCb5KYoqV3yAvx6CGMS8r9%2FmjRZvFnAaIfT%2B%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 - 128 GB - Midnight (O2),202.0,2024-08-11,32 bids,https://www.ebay.co.uk/itm/226277048428?_nkw=iphone+13&epid=15049297270&hash=item34af29c06c%3Ag%3AtNUAAOSwQSZmr7G6&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlfu7ghxT09pCPtGefbXZHn%2FDjkZj1BOCHUaOiccF2S3N0I1HDglojW60T%2FiXsJFb5St8ELYPnHDG90KrIY3hPkEqRvsuMhlRIYc%2BuDR1AKmve9zLzXxB58qnSIMZimu%2FWcXjyTerhG8QyLwlpTLSrDvhQId5pcdMe6ixcz8c4%2F9ExAvw0FsyTdmOhdEzh54%2BbI7eoLcQjQITH%2FTv6mgFzwPUikkdfRbgO%2Fm0ipSAUFYg%3D%3D%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 256GB - Graphite (Unlocked) Grade B,420.0,2024-08-11,29 bids,https://www.ebay.co.uk/itm/395583786058?_nkw=iphone+13&epid=8049288697&hash=item5c1aa18c4a%3Ag%3AVlsAAOSwHRpmtPDt&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnDwP3xMIhRPHcZMBiKb7OGohIC8Eo9VOsRvgcjAMNkxt4ECmvaLZWzxcR6Oh5wJWKvGp04UVsWU5ecnZWXD%2BEQ%2Fv6Fp1ONgCQ5A%2BwSEtS%2FaJbcH%2BXudGNYa8n9TDGCJCbKIR9WQJk92mYRt1v9%2Bpr8ADY13WHiiPVTIIv6RWI8vIB%2FQS0i1m4NV3zi2l9LHhdv8RL8IqsSRCtLzM4ysCoWbS%2BwAzplDiF%2BTyyf4OXYow%3D%3D%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 128GB - Sierra Blue (Unlocked) A2643 (GSM),400.0,2024-08-11,16 bids,https://www.ebay.co.uk/itm/156338196012?_nkw=iphone+13&epid=27049276462&hash=item24667b8e2c%3Ag%3AjEkAAOSwbyxmr6p4&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnn%2FOnUJGIrb%2Fa4s03oDDx6srnO3rgfKIoZHzwcYUPS5aDJPB7hRO3Xle%2BtR%2B8bh3AF9rwSVWAB%2BjFLbIYqxZKcIGOc6I8JWMo2FzWZQChHn%2Fy1aSG0Ey5%2BHNgJRSbzP0Kl6RRH%2Bfj9JropRmCiYgqPpUexGzrZdDOkV0iwlxMoaGb%2B5cY3N6j3Cd%2FW0iFWeZo8K9uMGRG3ra%2B44qbMhX0pGtEjRZlTN4sj9V5l2TzD1Q%3D%3D%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro - 128GB - Graphite (Unlocked),285.0,2024-08-11,40 bids,https://www.ebay.co.uk/itm/305710727623?_nkw=iphone+13&epid=15049284865&hash=item472dc781c7%3Ag%3A5IEAAOSwyBFmr20q&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl2QCefVXNrOX2WmImFu9r0m7Fgg2HWscUdFRJBUO3UCKtDJB4r25iOZGC9ijUWXzKi2fS89oYMJ5d5wN9RMEJlsKur4zk4zP0pyuDrAH6j1%2BR823l%2BV1YEDy3CZ6Nuix2SKxrU98GOOsNGR%2Fk00UOSPEgus0u%2FGkiY4%2BQjAN0CvKFxW5aulTpF7xLT3L%2Fp8B8uJbNWy2nSCHwIkPqHHJERHLEU47SV%2BV%2BI6fKsiEQ99d11r5ADxUqNBEkKfaeY4W3s4fCmp1qK4xU39Mcd4PUB%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 256GB - Sierra Blue (Unlocked) ,481.0,2024-08-11,14 bids,https://www.ebay.co.uk/itm/235685290527?_nkw=iphone+13&epid=24049281138&hash=item36dff0221f%3Ag%3AD6cAAOSwLPtmqOux&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmTGEE6WsEXO5e0N3ZusdfFj11t2ku1%2FpRXHaN57IVO1yNCJHfpI401LoTiTeuJP2fnoETmC7NeX5uPCemQiP1UScBcx467Ky25JvpkrQT5kz%2BREGtLH49omjh7bFL37PubE%2FPt6GmT%2FRzj%2F3xgriMw4XO6cmDuzT0Y2ilj6RfNsalpjFo3lAHUx1%2BY%2BPaI1tHKdAS742lboMnupZIg9cqPKjz7%2BF%2B7qGOFIL4DjGKhiw%3D%3D%7Ctkp%3ABk9SR8qF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 128GB - Sierra Blue (Unlocked) A2643 (GSM),430.0,2024-08-11,15 bids,https://www.ebay.co.uk/itm/387264315590?_nkw=iphone+13&epid=27049276462&hash=item5a2ac080c6%3Ag%3Aia8AAOSwxvlmr5aw&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk0ZTfnkbE%2FdmmMoqqI3Q8Z6YgB5TTmyb96SAOjEp78Ehf1tHJMS5b50ORmQNEZhrCja3dN15RfKktUS3Em1Pwl0HKzCvsNX2mh4ZialG5g47JChQYUJaOCy5ocLSPdGkc4KGasugWx81%2BxIqz84bvdRtH2a7Lb2W1lMxU3ceytH7F%2F5r05vTKHgVbKi3UGGXzzIfO%2FiR4kuT9sCG9llmg%2BEYVKCd%2FvSSIE26B6f2DGNw%3D%3D%7Ctkp%3ABk9SR8yF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro Max - 128GB - Silver (Unlocked),440.0,2024-08-11,20 bids,https://www.ebay.co.uk/itm/116278784931?_nkw=iphone+13&epid=17049280694&hash=item1b12c173a3%3Ag%3AUvQAAOSwRLpmr5Ou&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnZSohhzZUc%2BnTmI42E4oIhYo2Au0qCmkHiU%2FQBEE%2BpThjEusQzxcthEnWFZMahsqmWDo5nhHZhV3NaERtQbkJO8V%2FX5HzeWbU86lR5hNTltQDrw6NrtND1GYh377%2ByENj%2BLdqgQGp9X0lkPinhwxeTtBDzQ0JlREGPDgPChEDKbOrXOuWBEpgC%2FGTWO9DKy8l9nAi1h8X0JezGOdB0nEk6BaXkOhvrkx1e3jSKqo1JJg%3D%3D%7Ctkp%3ABk9SR8yF-Z-2ZA&LH_Auction=1
Apple iPhone 13 Pro 256gb light blue,425.0,2024-08-11,10 bids,https://www.ebay.co.uk/itm/285994737814?_nkw=iphone+13&hash=item42969d6096%3Ag%3AeGkAAOSwcyhmr4mm&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlEvkV0w7QDnDAJEBD97oobbUglEhpNLJDN1sAIYlelyipPv5hltxW3Cc7ezYT92mjeWtOn5LhemZCV8vGPPCsxPvTellsS0X1smzlkScVLyKR92sX69tB5ytseWDRySh%2FCWJuKFn5O5bGADFNW8OMsLqP7iWFh21JbBwtvvAMwJZWv68DPpqdrrJKZMsIWv9ICBwHnib1ahomdV0cvU%2FSOwt6JOUysrptE1w0DhwUtydlcp8z81rAI9qZx2QyGLW7BjVFn8l01ysxqqdoSW%2BLQ%7Ctkp%3ABk9SR8yF-Z-2ZA&LH_Auction=1
iPhone 13 Blue 128gb,220.0,2024-08-11,1 bid,https://www.ebay.co.uk/itm/186625772284?_nkw=iphone+13&hash=item2b73c34afc%3Ag%3Ae4EAAOSwUu5muIq9&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmhtQn%2FAJKgOKiGKYjmObuZmbYm95z%2BVYAb1bLiwBuGWAEkRULjSGzn4Y69qsgs6n3LwTb%2Bqdt1VzClmSbELdAdSDkqskDuKMa3NGQ4ws1UYTpEF%2BR8Pl6mOyp4jGtpoUoGiPo%2FzbANPYaeeLlJ425dslTueUIzJUFGzDVRRpcRU8LaTWi4qEPHPBM36ZQx5ptKLcM5Tx0ejVJDLbZgtNAAlr%2FYSDNSlkgkI5skijnBoA%3D%3D%7Ctkp%3ABk9SR8yF-Z-2ZA&LH_Auction=1
